# Total Phase Data Center(tm) v6.73
# (c) 2005-2017 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# 
Time (s),VBUS Voltage (V),VBUS Current (A),VCONN Voltage (V),VCONN Current (A),CC1 Voltage (V),CC1 Current (A),CC2 Voltage (V),CC2 Current (A)
18.921629,9.413000,1.803000,0.076000,0.000000,1.712000,0.000000,0.074000,0.000000
18.929629,9.413000,1.803000,0.076000,0.000000,1.712000,0.000000,0.070000,0.000000
18.937629,9.413000,1.803000,0.076000,0.000000,1.712000,0.000000,0.070000,0.000000
18.945629,9.413000,1.774000,0.076000,0.000000,1.712000,0.000000,0.070000,0.000000
18.953629,9.413000,1.774000,0.072000,0.000000,1.712000,0.000000,0.070000,0.000000
18.961629,9.413000,1.774000,0.072000,0.000000,1.712000,0.000000,0.070000,0.000000
18.969629,9.413000,1.774000,0.072000,0.000000,1.707000,0.000000,0.070000,0.000000
18.977629,9.413000,1.774000,0.072000,0.000000,1.707000,0.000000,0.063000,0.000000
18.985629,9.413000,1.774000,0.072000,0.000000,1.707000,0.000000,0.063000,0.000000
18.993629,9.411000,1.774000,0.072000,0.000000,1.707000,0.000000,0.063000,0.000000
19.001629,9.411000,1.887000,0.072000,0.000000,1.707000,0.000000,0.063000,0.000000
19.009629,9.411000,1.887000,0.075000,0.000000,1.707000,0.000000,0.063000,0.000000
19.017629,9.411000,1.887000,0.075000,0.000000,1.707000,0.000000,0.063000,0.000000
19.025629,9.411000,1.887000,0.075000,0.000000,1.726000,0.000000,0.063000,0.000000
19.033629,9.411000,1.887000,0.075000,0.000000,1.726000,0.000000,0.066000,0.000000
19.041629,9.420000,1.887000,0.075000,0.000000,1.726000,0.000000,0.066000,0.000000
19.049629,9.420000,1.745000,0.075000,0.000000,1.726000,0.000000,0.066000,0.000000
19.057629,9.420000,1.745000,0.075000,0.000000,1.726000,0.000000,0.066000,0.000000
19.065629,9.420000,1.745000,0.075000,0.000000,1.726000,0.000000,0.066000,0.000000
19.073629,9.420000,1.745000,0.075000,0.000000,1.716000,0.000000,0.066000,0.000000
19.081629,9.420000,1.745000,0.075000,0.000000,1.716000,0.000000,0.074000,0.000000
19.089629,9.416000,1.745000,0.075000,0.000000,1.716000,0.000000,0.074000,0.000000
19.097629,9.416000,1.706000,0.075000,0.000000,1.716000,0.000000,0.074000,0.000000
19.105629,9.416000,1.706000,0.075000,0.000000,1.716000,0.000000,0.074000,0.000000
19.113629,9.416000,1.706000,0.075000,0.000000,1.716000,0.000000,0.074000,0.000000
19.121629,9.416000,1.706000,0.075000,0.000000,1.716000,0.000000,0.074000,0.000000
19.129629,9.416000,1.706000,0.075000,0.000000,1.702000,0.000000,0.074000,0.000000
19.137629,9.416000,1.706000,0.075000,0.000000,1.702000,0.000000,0.070000,0.000000
19.145629,9.415000,1.706000,0.075000,0.000000,1.702000,0.000000,0.070000,0.000000
19.153629,9.415000,1.710000,0.075000,0.000000,1.702000,0.000000,0.070000,0.000000
19.161629,9.415000,1.710000,0.075000,0.000000,1.702000,0.000000,0.070000,0.000000
19.169629,9.415000,1.710000,0.075000,0.000000,1.702000,0.000000,0.070000,0.000000
19.177629,9.415000,1.710000,0.075000,0.000000,1.723000,0.000000,0.070000,0.000000
19.185629,9.415000,1.710000,0.075000,0.000000,1.723000,0.000000,0.062000,0.000000
19.193629,9.417000,1.710000,0.075000,0.000000,1.723000,0.000000,0.062000,0.000000
19.201629,9.417000,1.672000,0.075000,0.000000,1.723000,0.000000,0.062000,0.000000
19.209629,9.417000,1.672000,0.075000,0.000000,1.723000,0.000000,0.062000,0.000000
19.217629,9.417000,1.672000,0.075000,0.000000,1.723000,0.000000,0.062000,0.000000
19.225629,9.417000,1.672000,0.075000,0.000000,1.712000,0.000000,0.062000,0.000000
19.233629,9.417000,1.672000,0.075000,0.000000,1.712000,0.000000,0.063000,0.000000
19.241629,9.402000,1.672000,0.075000,0.000000,1.712000,0.000000,0.063000,0.000000
19.249629,9.402000,1.874000,0.075000,0.000000,1.712000,0.000000,0.063000,0.000000
19.257629,9.402000,1.874000,0.075000,0.000000,1.712000,0.000000,0.063000,0.000000
19.265629,9.402000,1.874000,0.075000,0.000000,1.712000,0.000000,0.063000,0.000000
19.273629,9.402000,1.874000,0.075000,0.000000,1.712000,0.000000,0.063000,0.000000
19.281629,9.402000,1.874000,0.075000,0.000000,1.716000,0.000000,0.063000,0.000000
19.289629,9.402000,1.874000,0.075000,0.000000,1.716000,0.000000,0.066000,0.000000
19.297629,9.416000,1.874000,0.075000,0.000000,1.716000,0.000000,0.066000,0.000000
19.305629,9.416000,1.705000,0.075000,0.000000,1.716000,0.000000,0.066000,0.000000
19.313629,9.416000,1.705000,0.073000,0.000000,1.716000,0.000000,0.066000,0.000000
19.321629,9.416000,1.705000,0.073000,0.000000,1.716000,0.000000,0.066000,0.000000
19.329629,9.416000,1.705000,0.073000,0.000000,1.727000,0.000000,0.066000,0.000000
19.337629,9.416000,1.705000,0.073000,0.000000,1.727000,0.000000,0.066000,0.000000
19.345629,9.412000,1.705000,0.073000,0.000000,1.727000,0.000000,0.066000,0.000000
19.353629,9.412000,1.704000,0.073000,0.000000,1.727000,0.000000,0.066000,0.000000
19.361629,9.412000,1.704000,0.075000,0.000000,1.727000,0.000000,0.066000,0.000000
19.369629,9.412000,1.704000,0.075000,0.000000,1.727000,0.000000,0.066000,0.000000
19.377629,9.412000,1.704000,0.075000,0.000000,1.721000,0.000000,0.066000,0.000000
19.385629,9.412000,1.704000,0.075000,0.000000,1.721000,0.000000,0.066000,0.000000
19.393629,9.416000,1.704000,0.075000,0.000000,1.721000,0.000000,0.066000,0.000000
19.401629,9.416000,1.704000,0.075000,0.000000,1.721000,0.000000,0.066000,0.000000
19.409629,9.416000,1.662000,0.075000,0.000000,1.721000,0.000000,0.066000,0.000000
19.417629,9.416000,1.662000,0.075000,0.000000,1.721000,0.000000,0.066000,0.000000
19.425629,9.416000,1.662000,0.075000,0.000000,1.721000,0.000000,0.066000,0.000000
19.433629,9.416000,1.662000,0.075000,0.000000,1.703000,0.000000,0.066000,0.000000
19.441629,9.416000,1.662000,0.075000,0.000000,1.703000,0.000000,0.064000,0.000000
19.449629,9.420000,1.662000,0.075000,0.000000,1.703000,0.000000,0.064000,0.000000
19.457629,9.420000,1.694000,0.075000,0.000000,1.703000,0.000000,0.064000,0.000000
19.465629,9.420000,1.694000,0.075000,0.000000,1.703000,0.000000,0.064000,0.000000
19.473629,9.420000,1.694000,0.075000,0.000000,1.703000,0.000000,0.064000,0.000000
19.481629,9.420000,1.694000,0.075000,0.000000,1.703000,0.000000,0.064000,0.000000
19.489629,9.420000,1.694000,0.075000,0.000000,1.703000,0.000000,0.069000,0.000000
19.497629,9.411000,1.694000,0.075000,0.000000,1.703000,0.000000,0.069000,0.000000
19.505629,9.411000,1.663000,0.075000,0.000000,1.703000,0.000000,0.069000,0.000000
19.513629,9.411000,1.663000,0.073000,0.000000,1.703000,0.000000,0.069000,0.000000
19.521629,9.411000,1.663000,0.073000,0.000000,1.703000,0.000000,0.069000,0.000000
19.529629,9.411000,1.663000,0.073000,0.000000,1.703000,0.000000,0.069000,0.000000
19.537629,9.411000,1.663000,0.073000,0.000000,1.714000,0.000000,0.069000,0.000000
19.545629,9.411000,1.663000,0.073000,0.000000,1.714000,0.000000,0.074000,0.000000
19.553629,9.410000,1.663000,0.073000,0.000000,1.714000,0.000000,0.074000,0.000000
19.561629,9.410000,1.691000,0.073000,0.000000,1.714000,0.000000,0.074000,0.000000
19.569629,9.410000,1.691000,0.072000,0.000000,1.714000,0.000000,0.074000,0.000000
19.577629,9.410000,1.691000,0.072000,0.000000,1.714000,0.000000,0.074000,0.000000
19.585629,9.410000,1.691000,0.072000,0.000000,1.721000,0.000000,0.074000,0.000000
19.593629,9.410000,1.691000,0.072000,0.000000,1.721000,0.000000,0.074000,0.000000
19.601629,9.405000,1.691000,0.072000,0.000000,1.721000,0.000000,0.074000,0.000000
19.609629,9.405000,1.675000,0.072000,0.000000,1.721000,0.000000,0.074000,0.000000
19.617629,9.405000,1.675000,0.073000,0.000000,1.721000,0.000000,0.074000,0.000000
19.625629,9.405000,1.675000,0.073000,0.000000,1.721000,0.000000,0.074000,0.000000
19.633629,9.405000,1.675000,0.073000,0.000000,1.720000,0.000000,0.074000,0.000000
19.641629,9.405000,1.675000,0.073000,0.000000,1.720000,0.000000,0.070000,0.000000
19.649629,9.408000,1.675000,0.073000,0.000000,1.720000,0.000000,0.070000,0.000000
19.657629,9.408000,1.685000,0.073000,0.000000,1.720000,0.000000,0.070000,0.000000
19.665629,9.408000,1.685000,0.073000,0.000000,1.720000,0.000000,0.070000,0.000000
19.673629,9.408000,1.685000,0.073000,0.000000,1.720000,0.000000,0.070000,0.000000
19.681629,9.408000,1.685000,0.073000,0.000000,1.720000,0.000000,0.070000,0.000000
19.689629,9.408000,1.685000,0.073000,0.000000,1.704000,0.000000,0.070000,0.000000
19.697629,9.408000,1.685000,0.073000,0.000000,1.704000,0.000000,0.066000,0.000000
19.705629,9.418000,1.685000,0.073000,0.000000,1.704000,0.000000,0.066000,0.000000
19.713629,9.418000,1.661000,0.073000,0.000000,1.704000,0.000000,0.066000,0.000000
19.721629,9.418000,1.661000,0.073000,0.000000,1.704000,0.000000,0.066000,0.000000
19.729629,9.418000,1.661000,0.073000,0.000000,1.704000,0.000000,0.066000,0.000000
19.737629,9.418000,1.661000,0.073000,0.000000,1.703000,0.000000,0.066000,0.000000
19.745629,9.418000,1.661000,0.073000,0.000000,1.703000,0.000000,0.071000,0.000000
19.753629,9.418000,1.661000,0.073000,0.000000,1.703000,0.000000,0.071000,0.000000
19.761629,9.418000,1.708000,0.073000,0.000000,1.703000,0.000000,0.071000,0.000000
19.769629,9.418000,1.708000,0.075000,0.000000,1.703000,0.000000,0.071000,0.000000
19.777629,9.418000,1.708000,0.075000,0.000000,1.703000,0.000000,0.071000,0.000000
19.785629,9.418000,1.708000,0.075000,0.000000,1.704000,0.000000,0.071000,0.000000
19.793629,9.418000,1.708000,0.075000,0.000000,1.704000,0.000000,0.074000,0.000000
19.801629,9.420000,1.708000,0.075000,0.000000,1.704000,0.000000,0.074000,0.000000
19.809629,9.420000,1.708000,0.075000,0.000000,1.704000,0.000000,0.074000,0.000000
19.817629,9.420000,1.705000,0.075000,0.000000,1.704000,0.000000,0.074000,0.000000
19.825629,9.420000,1.705000,0.075000,0.000000,1.704000,0.000000,0.074000,0.000000
19.833629,9.420000,1.705000,0.075000,0.000000,1.704000,0.000000,0.074000,0.000000
19.841629,9.420000,1.705000,0.075000,0.000000,1.708000,0.000000,0.074000,0.000000
19.849629,9.420000,1.705000,0.075000,0.000000,1.708000,0.000000,0.062000,0.000000
19.857629,9.413000,1.705000,0.075000,0.000000,1.708000,0.000000,0.062000,0.000000
19.865629,9.413000,1.716000,0.075000,0.000000,1.708000,0.000000,0.062000,0.000000
19.873629,9.413000,1.716000,0.075000,0.000000,1.708000,0.000000,0.062000,0.000000
19.881629,9.413000,1.716000,0.075000,0.000000,1.708000,0.000000,0.062000,0.000000
19.889629,9.413000,1.716000,0.075000,0.000000,1.715000,0.000000,0.062000,0.000000
19.897629,9.413000,1.716000,0.075000,0.000000,1.715000,0.000000,0.074000,0.000000
19.905629,9.415000,1.716000,0.075000,0.000000,1.715000,0.000000,0.074000,0.000000
19.913629,9.415000,1.708000,0.075000,0.000000,1.715000,0.000000,0.074000,0.000000
19.921629,9.415000,1.708000,0.075000,0.000000,1.715000,0.000000,0.074000,0.000000
19.929629,9.415000,1.708000,0.075000,0.000000,1.715000,0.000000,0.074000,0.000000
19.937629,9.415000,1.708000,0.075000,0.000000,1.715000,0.000000,0.074000,0.000000
19.945629,9.415000,1.708000,0.075000,0.000000,1.723000,0.000000,0.074000,0.000000
19.953629,9.415000,1.708000,0.075000,0.000000,1.723000,0.000000,0.073000,0.000000
19.961629,9.407000,1.708000,0.075000,0.000000,1.723000,0.000000,0.073000,0.000000
19.969629,9.407000,1.816000,0.075000,0.000000,1.723000,0.000000,0.073000,0.000000
19.977629,9.407000,1.816000,0.075000,0.000000,1.723000,0.000000,0.073000,0.000000
19.985629,9.407000,1.816000,0.075000,0.000000,1.723000,0.000000,0.073000,0.000000
19.993629,9.407000,1.816000,0.075000,0.000000,1.729000,0.000000,0.073000,0.000000
20.001629,9.407000,1.816000,0.075000,0.000000,1.729000,0.000000,0.079000,0.000000
20.009629,9.395000,1.816000,0.075000,0.000000,1.729000,0.000000,0.079000,0.000000
20.017629,9.395000,1.897000,0.075000,0.000000,1.729000,0.000000,0.079000,0.000000
20.025629,9.395000,1.897000,0.072000,0.000000,1.729000,0.000000,0.079000,0.000000
20.033629,9.395000,1.897000,0.072000,0.000000,1.729000,0.000000,0.079000,0.000000
20.041629,9.395000,1.897000,0.072000,0.000000,1.712000,0.000000,0.079000,0.000000
20.049629,9.395000,1.897000,0.072000,0.000000,1.712000,0.000000,0.063000,0.000000
20.057629,9.418000,1.897000,0.072000,0.000000,1.712000,0.000000,0.063000,0.000000
20.065629,9.418000,1.728000,0.072000,0.000000,1.712000,0.000000,0.063000,0.000000
20.073629,9.418000,1.728000,0.072000,0.000000,1.712000,0.000000,0.063000,0.000000
20.081629,9.418000,1.728000,0.075000,0.000000,1.712000,0.000000,0.063000,0.000000
20.089629,9.418000,1.728000,0.075000,0.000000,1.712000,0.000000,0.063000,0.000000
20.097629,9.418000,1.728000,0.075000,0.000000,1.704000,0.000000,0.063000,0.000000
20.105629,9.418000,1.728000,0.075000,0.000000,1.704000,0.000000,0.074000,0.000000
20.113629,9.420000,1.728000,0.075000,0.000000,1.704000,0.000000,0.074000,0.000000
20.121629,9.420000,1.700000,0.075000,0.000000,1.704000,0.000000,0.074000,0.000000
20.129629,9.420000,1.700000,0.073000,0.000000,1.704000,0.000000,0.074000,0.000000
20.137629,9.420000,1.700000,0.073000,0.000000,1.704000,0.000000,0.074000,0.000000
20.145629,9.420000,1.700000,0.073000,0.000000,1.714000,0.000000,0.074000,0.000000
20.153629,9.420000,1.700000,0.073000,0.000000,1.714000,0.000000,0.066000,0.000000
20.161629,9.418000,1.700000,0.073000,0.000000,1.714000,0.000000,0.066000,0.000000
20.169629,9.418000,1.716000,0.073000,0.000000,1.714000,0.000000,0.066000,0.000000
20.177629,9.418000,1.716000,0.073000,0.000000,1.714000,0.000000,0.066000,0.000000
20.185629,9.418000,1.716000,0.073000,0.000000,1.714000,0.000000,0.066000,0.000000
20.193629,9.418000,1.716000,0.073000,0.000000,1.719000,0.000000,0.066000,0.000000
20.201629,9.418000,1.716000,0.073000,0.000000,1.719000,0.000000,0.066000,0.000000
20.209629,9.411000,1.716000,0.073000,0.000000,1.719000,0.000000,0.066000,0.000000
20.217629,9.411000,1.716000,0.073000,0.000000,1.719000,0.000000,0.066000,0.000000
20.225629,9.411000,1.701000,0.073000,0.000000,1.719000,0.000000,0.066000,0.000000
20.233629,9.411000,1.701000,0.073000,0.000000,1.719000,0.000000,0.066000,0.000000
20.241629,9.411000,1.701000,0.073000,0.000000,1.719000,0.000000,0.066000,0.000000
20.249629,9.411000,1.701000,0.073000,0.000000,1.726000,0.000000,0.066000,0.000000
20.257629,9.411000,1.701000,0.073000,0.000000,1.726000,0.000000,0.074000,0.000000
20.265629,9.418000,1.701000,0.073000,0.000000,1.726000,0.000000,0.074000,0.000000
20.273629,9.418000,1.719000,0.073000,0.000000,1.726000,0.000000,0.074000,0.000000
20.281629,9.418000,1.719000,0.072000,0.000000,1.726000,0.000000,0.074000,0.000000
20.289629,9.418000,1.719000,0.072000,0.000000,1.726000,0.000000,0.074000,0.000000
20.297629,9.418000,1.719000,0.072000,0.000000,1.721000,0.000000,0.074000,0.000000
20.305629,9.418000,1.719000,0.072000,0.000000,1.721000,0.000000,0.074000,0.000000
20.313629,9.416000,1.719000,0.072000,0.000000,1.721000,0.000000,0.074000,0.000000
20.321629,9.416000,1.679000,0.072000,0.000000,1.721000,0.000000,0.074000,0.000000
20.329629,9.416000,1.679000,0.075000,0.000000,1.721000,0.000000,0.074000,0.000000
20.337629,9.416000,1.679000,0.075000,0.000000,1.721000,0.000000,0.074000,0.000000
20.345629,9.416000,1.679000,0.075000,0.000000,1.721000,0.000000,0.074000,0.000000
20.353629,9.416000,1.679000,0.075000,0.000000,1.703000,0.000000,0.074000,0.000000
20.361629,9.416000,1.679000,0.075000,0.000000,1.703000,0.000000,0.075000,0.000000
20.369629,9.402000,1.679000,0.075000,0.000000,1.703000,0.000000,0.075000,0.000000
20.377629,9.402000,1.716000,0.075000,0.000000,1.703000,0.000000,0.075000,0.000000
20.385629,9.402000,1.716000,0.072000,0.000000,1.703000,0.000000,0.075000,0.000000
20.393629,9.402000,1.716000,0.072000,0.000000,1.703000,0.000000,0.075000,0.000000
20.401629,9.402000,1.716000,0.072000,0.000000,1.722000,0.000000,0.075000,0.000000
20.409629,9.402000,1.716000,0.072000,0.000000,1.722000,0.000000,0.072000,0.000000
20.417629,9.417000,1.716000,0.072000,0.000000,1.722000,0.000000,0.072000,0.000000
20.425629,9.417000,1.709000,0.072000,0.000000,1.722000,0.000000,0.072000,0.000000
20.433629,9.417000,1.709000,0.075000,0.000000,1.722000,0.000000,0.072000,0.000000
20.441629,9.417000,1.709000,0.075000,0.000000,1.722000,0.000000,0.072000,0.000000
20.449629,9.417000,1.709000,0.075000,0.000000,1.703000,0.000000,0.072000,0.000000
20.457629,9.417000,1.709000,0.075000,0.000000,1.703000,0.000000,0.075000,0.000000
20.465629,9.420000,1.709000,0.075000,0.000000,1.703000,0.000000,0.075000,0.000000
20.473629,9.420000,1.707000,0.075000,0.000000,1.703000,0.000000,0.075000,0.000000
20.481629,9.420000,1.707000,0.073000,0.000000,1.703000,0.000000,0.075000,0.000000
20.489629,9.420000,1.707000,0.073000,0.000000,1.703000,0.000000,0.075000,0.000000
20.497629,9.420000,1.707000,0.073000,0.000000,1.703000,0.000000,0.075000,0.000000
20.505629,9.420000,1.707000,0.073000,0.000000,1.710000,0.000000,0.075000,0.000000
20.513629,9.420000,1.707000,0.073000,0.000000,1.710000,0.000000,0.071000,0.000000
20.521629,9.418000,1.707000,0.073000,0.000000,1.710000,0.000000,0.071000,0.000000
20.529629,9.418000,1.684000,0.073000,0.000000,1.710000,0.000000,0.071000,0.000000
20.537629,9.418000,1.684000,0.073000,0.000000,1.710000,0.000000,0.071000,0.000000
